location_id,date,observed,modeled,mean,upper,lower,location_name
540,2020-07-03,1,1,-13.9346013414024,-13.9346013414024,-13.9346013414024,Kentucky
540,2020-07-04,1,1,-13.7018186646084,-13.7018186646084,-13.7018186646084,Kentucky
540,2020-07-05,1,1,-13.3935697460552,-13.3935697460552,-13.3935697460552,Kentucky
540,2020-07-06,1,1,-13.0407354626115,-13.0407354626115,-13.0407354626115,Kentucky
540,2020-07-07,1,1,-12.6722007115099,-12.6722007115099,-12.6722007115099,Kentucky
540,2020-07-08,1,1,-12.3210233122411,-12.3210233122411,-12.3210233122411,Kentucky
540,2020-07-09,1,1,-12.0246433383581,-12.0246433383581,-12.0246433383581,Kentucky
540,2020-07-10,1,1,-11.8145555857021,-11.8145555857021,-11.8145555857021,Kentucky
540,2020-07-11,1,1,-11.7141534745788,-11.7141534745788,-11.7141534745788,Kentucky
540,2020-07-12,1,1,-11.7398406182985,-11.7398406182985,-11.7398406182985,Kentucky
540,2020-07-13,1,1,-11.8929944820212,-11.8929944820212,-11.8929944820212,Kentucky
540,2020-07-14,1,1,-12.1607290301529,-12.1607290301529,-12.1607290301529,Kentucky
540,2020-07-15,1,1,-12.524019078662,-12.524019078662,-12.524019078662,Kentucky
540,2020-07-16,1,1,-12.9625089778597,-12.9625089778597,-12.9625089778597,Kentucky
540,2020-07-17,1,1,-13.4573402969659,-13.4573402969659,-13.4573402969659,Kentucky
540,2020-07-18,1,1,-13.9925572066206,-13.9925572066206,-13.9925572066206,Kentucky
540,2020-07-19,1,1,-14.5525376409628,-14.5525376409628,-14.5525376409628,Kentucky
540,2020-07-20,1,1,-15.1154691885669,-15.1154691885669,-15.1154691885669,Kentucky
540,2020-07-21,1,1,-15.6575998255766,-15.6575998255766,-15.6575998255766,Kentucky
540,2020-07-22,1,1,-16.1637771318111,-16.1637771318111,-16.1637771318111,Kentucky
540,2020-07-23,1,1,-16.629845627695,-16.629845627695,-16.629845627695,Kentucky
540,2020-07-24,1,1,-17.0620760697286,-17.0620760697286,-17.0620760697286,Kentucky
540,2020-07-25,1,1,-17.4721089242763,-17.4721089242763,-17.4721089242763,Kentucky
540,2020-07-26,1,1,-17.866827355537,-17.866827355537,-17.866827355537,Kentucky
540,2020-07-27,1,1,-18.2356221788825,-18.2356221788825,-18.2356221788825,Kentucky
540,2020-07-28,1,1,-18.5506763211157,-18.5506763211157,-18.5506763211157,Kentucky
540,2020-07-29,1,1,-18.7793046824029,-18.7793046824029,-18.7793046824029,Kentucky
540,2020-07-30,1,1,-18.8959663230098,-18.8959663230098,-18.8959663230098,Kentucky
540,2020-07-31,1,1,-18.8878699298804,-18.8878699298804,-18.8878699298804,Kentucky
540,2020-08-01,1,1,-18.7599332434549,-18.7599332434549,-18.7599332434549,Kentucky
