date,location_id,location_name,mean
2020-06-10,523,Alabama,0.496481688696501
2020-06-11,523,Alabama,0.504477555608955
2020-06-12,523,Alabama,0.512515638033264
2020-06-13,523,Alabama,0.520388619677821
2020-06-14,523,Alabama,0.528040996545651
2020-06-15,523,Alabama,0.536250710807151
2020-06-16,523,Alabama,0.544277651667768
2020-06-17,523,Alabama,0.552228649757756
2020-06-18,523,Alabama,0.559885667876901
2020-06-19,523,Alabama,0.566596296520961
2020-06-20,523,Alabama,0.572780124292716
2020-06-21,523,Alabama,0.578241917597804
2020-06-22,523,Alabama,0.583126379537318
2020-06-23,523,Alabama,0.587789496911421
2020-06-24,523,Alabama,0.59160201172884
2020-06-25,523,Alabama,0.593986438922848
2020-06-26,523,Alabama,0.595590122409303
2020-06-27,523,Alabama,0.59603083166893
2020-06-28,523,Alabama,0.596201033126375
2020-06-29,523,Alabama,0.595242223244936
2020-06-30,523,Alabama,0.592751330677475
2020-07-01,523,Alabama,0.588413193228097
2020-07-02,523,Alabama,0.582859002030324
2020-07-03,523,Alabama,0.576146753623725
2020-07-04,523,Alabama,0.568612791446402
2020-07-05,523,Alabama,0.560244764791638
2020-07-06,523,Alabama,0.550938261892947
2020-07-07,523,Alabama,0.541198956918806
2020-07-08,523,Alabama,0.530958669266467
2020-07-09,523,Alabama,0.520250752748457
2020-07-10,523,Alabama,0.509248879720018
2020-07-11,523,Alabama,0.49806136881308
2020-07-12,523,Alabama,0.486779106541953
2020-07-13,523,Alabama,0.475683136350109
2020-07-14,523,Alabama,0.464565744674925
2020-07-15,523,Alabama,0.45401453792987
2020-07-16,523,Alabama,0.444052609200427
2020-07-17,523,Alabama,0.434804611953815
2020-07-18,523,Alabama,0.426438272234068
2020-07-19,523,Alabama,0.41935512744683
2020-07-20,523,Alabama,0.413551128293558
2020-07-21,523,Alabama,0.409360362787955
2020-07-22,523,Alabama,0.406565021489331
2020-07-23,523,Alabama,0.405033497249178
2020-07-24,523,Alabama,0.405026123208911
2020-07-25,523,Alabama,0.406603377333102
2020-07-26,523,Alabama,0.409953935235789
2020-07-27,523,Alabama,0.414693837627145
2020-07-28,523,Alabama,0.420708333106844
2020-07-29,523,Alabama,0.427911865951672
2020-07-30,523,Alabama,0.435838783657491
2020-07-31,523,Alabama,0.444244481424778
2020-08-01,523,Alabama,0.452815028621628
2020-08-02,523,Alabama,0.461080232731671
2020-08-03,523,Alabama,0.468769569601081
2020-08-04,523,Alabama,0.475447262833093
2020-08-05,523,Alabama,0.480942457389901
2020-08-06,523,Alabama,0.48453732999361
2020-08-07,523,Alabama,0.486487688881633
2020-08-08,523,Alabama,0.486629025661982
2020-08-09,523,Alabama,0.485010779639459
2020-08-10,523,Alabama,0.481775356752783
2020-08-11,523,Alabama,0.476986175948597
2020-08-12,523,Alabama,0.471113555645625
2020-08-13,523,Alabama,0.464525378849709
2020-08-14,523,Alabama,0.457463219727132
2020-08-15,523,Alabama,0.45029111978884
2020-08-16,523,Alabama,0.442825297743403
2020-08-17,523,Alabama,0.435779822872637
2020-08-18,523,Alabama,0.429095986657348
2020-08-19,523,Alabama,0.423259549704515
2020-08-20,523,Alabama,0.4183547271281
2020-08-21,523,Alabama,0.41453786616458
2020-08-22,523,Alabama,0.411494051704061
2020-08-23,523,Alabama,0.409673052470571
2020-08-24,523,Alabama,0.408987152009274
2020-08-25,523,Alabama,0.409463424606621
2020-08-26,523,Alabama,0.411382123838723
2020-08-27,523,Alabama,0.414332631550783
2020-08-28,523,Alabama,0.418645300214592
2020-08-29,523,Alabama,0.424542924380035
2020-08-30,523,Alabama,0.431851792725668
2020-08-31,523,Alabama,0.440612936764769
2020-09-01,523,Alabama,0.450684859186565
2020-09-02,523,Alabama,0.46166460540019
2020-09-03,523,Alabama,0.473272682723666
2020-09-04,523,Alabama,0.485096076174463
2020-09-05,523,Alabama,0.496486962637676
2020-09-06,523,Alabama,0.507003615465717
2020-09-07,523,Alabama,0.516350428772918
2020-09-08,523,Alabama,0.52465983543617
2020-09-09,523,Alabama,0.530530927010576
2020-09-10,523,Alabama,0.535223254311797
2020-09-11,523,Alabama,0.53877682681339
2020-09-12,523,Alabama,0.54170314457609
2020-09-13,523,Alabama,0.544174429384674
2020-09-14,523,Alabama,0.547215440291702
2020-09-15,523,Alabama,0.549683575296005
2020-09-16,523,Alabama,0.551309436397447
2020-09-17,523,Alabama,0.552449882079071
2020-09-18,523,Alabama,0.553828880650636
2020-09-19,523,Alabama,0.555848318584252
2020-09-20,523,Alabama,0.558280653701846
2020-09-21,523,Alabama,0.560773084835448
2020-02-01,524,Alaska,NaN
2020-02-02,524,Alaska,NaN
2020-02-03,524,Alaska,NaN
2020-02-04,524,Alaska,NaN
2020-02-05,524,Alaska,NaN
2020-02-06,524,Alaska,NaN
2020-02-07,524,Alaska,NaN
2020-02-08,524,Alaska,NaN
2020-02-09,524,Alaska,NaN
2020-02-10,524,Alaska,NaN
2020-02-11,524,Alaska,NaN
2020-02-12,524,Alaska,NaN
2020-02-13,524,Alaska,NaN
2020-02-14,524,Alaska,NaN
2020-02-15,524,Alaska,NaN
2020-02-16,524,Alaska,NaN
2020-02-17,524,Alaska,NaN
2020-02-18,524,Alaska,NaN
2020-02-19,524,Alaska,54583540.9782155
2020-02-20,524,Alaska,17.2644026785352
